SerialNumber,EventType,EventValue1,EventValue2,EventValue3,EventTime,EventProcessedUtcTime,PartitionId,EventEnqueuedUtcTime
SerialNr3,1,4,46,0,2019-01-25T12:31:00.893Z,2019-01-25T12:31:00.893Z,0,2019-01-25T12:31:00.893Z
SerialNr0,1,4,47,0,2019-01-25T12:31:00.908Z,2019-01-25T12:31:00.908Z,0,2019-01-25T12:31:00.908Z
SerialNr5,1,2,45,0,2019-01-25T12:31:00.921Z,2019-01-25T12:31:00.921Z,0,2019-01-25T12:31:00.921Z
SerialNr7,1,1,45,0,2019-01-25T12:31:00.934Z,2019-01-25T12:31:00.934Z,0,2019-01-25T12:31:00.934Z
SerialNr1,0,9,0,0,2019-01-25T12:31:00.947Z,2019-01-25T12:31:00.947Z,0,2019-01-25T12:31:00.947Z
SerialNr2,0,5,0,0,2019-01-25T12:31:00.960Z,2019-01-25T12:31:00.960Z,0,2019-01-25T12:31:00.960Z
SerialNr3,0,4,0,0,2019-01-25T12:31:00.972Z,2019-01-25T12:31:00.972Z,0,2019-01-25T12:31:00.972Z
SerialNr4,0,7,0,0,2019-01-25T12:31:00.984Z,2019-01-25T12:31:00.984Z,0,2019-01-25T12:31:00.984Z
SerialNr5,0,6,0,0,2019-01-25T12:31:00.997Z,2019-01-25T12:31:00.997Z,0,2019-01-25T12:31:00.997Z
SerialNr6,0,13,0,0,2019-01-25T12:31:01.011Z,2019-01-25T12:31:01.011Z,0,2019-01-25T12:31:01.011Z
SerialNr7,0,8,0,0,2019-01-25T12:31:01.025Z,2019-01-25T12:31:01.025Z,0,2019-01-25T12:31:01.025Z
SerialNr8,0,9,0,0,2019-01-25T12:31:01.037Z,2019-01-25T12:31:01.037Z,0,2019-01-25T12:31:01.037Z
SerialNr9,0,7,0,0,2019-01-25T12:31:01.051Z,2019-01-25T12:31:01.051Z,0,2019-01-25T12:31:01.051Z
SerialNr0,0,6,0,0,2019-01-25T12:31:02.065Z,2019-01-25T12:31:02.065Z,0,2019-01-25T12:31:02.065Z
SerialNr1,0,9,0,0,2019-01-25T12:31:02.080Z,2019-01-25T12:31:02.080Z,0,2019-01-25T12:31:02.080Z
SerialNr2,0,6,0,0,2019-01-25T12:31:02.094Z,2019-01-25T12:31:02.094Z,0,2019-01-25T12:31:02.094Z
SerialNr3,0,4,0,0,2019-01-25T12:31:02.107Z,2019-01-25T12:31:02.107Z,0,2019-01-25T12:31:02.107Z
SerialNr4,0,7,0,0,2019-01-25T12:31:02.122Z,2019-01-25T12:31:02.122Z,0,2019-01-25T12:31:02.122Z
SerialNr5,0,6,0,0,2019-01-25T12:31:02.137Z,2019-01-25T12:31:02.137Z,0,2019-01-25T12:31:02.137Z
SerialNr6,0,13,0,0,2019-01-25T12:31:02.149Z,2019-01-25T12:31:02.149Z,0,2019-01-25T12:31:02.149Z
SerialNr7,0,8,0,0,2019-01-25T12:31:02.163Z,2019-01-25T12:31:02.163Z,0,2019-01-25T12:31:02.163Z
SerialNr8,0,9,0,0,2019-01-25T12:31:02.178Z,2019-01-25T12:31:02.178Z,0,2019-01-25T12:31:02.178Z
SerialNr9,0,7,0,0,2019-01-25T12:31:02.191Z,2019-01-25T12:31:02.191Z,0,2019-01-25T12:31:02.191Z
SerialNr0,0,6,0,0,2019-01-25T12:31:03.204Z,2019-01-25T12:31:03.204Z,0,2019-01-25T12:31:03.204Z
SerialNr1,0,9,0,0,2019-01-25T12:31:03.218Z,2019-01-25T12:31:03.218Z,0,2019-01-25T12:31:03.218Z
SerialNr2,0,6,0,0,2019-01-25T12:31:03.232Z,2019-01-25T12:31:03.232Z,0,2019-01-25T12:31:03.232Z
SerialNr3,0,4,0,0,2019-01-25T12:31:03.245Z,2019-01-25T12:31:03.245Z,0,2019-01-25T12:31:03.245Z
SerialNr4,0,7,0,0,2019-01-25T12:31:03.257Z,2019-01-25T12:31:03.257Z,0,2019-01-25T12:31:03.257Z
SerialNr5,0,6,0,0,2019-01-25T12:31:03.270Z,2019-01-25T12:31:03.270Z,0,2019-01-25T12:31:03.270Z
SerialNr6,0,13,0,0,2019-01-25T12:31:03.282Z,2019-01-25T12:31:03.282Z,0,2019-01-25T12:31:03.282Z
SerialNr7,0,8,0,0,2019-01-25T12:31:03.294Z,2019-01-25T12:31:03.294Z,0,2019-01-25T12:31:03.294Z
SerialNr8,0,9,0,0,2019-01-25T12:31:03.306Z,2019-01-25T12:31:03.306Z,0,2019-01-25T12:31:03.306Z
SerialNr9,0,7,0,0,2019-01-25T12:31:03.318Z,2019-01-25T12:31:03.318Z,0,2019-01-25T12:31:03.318Z
SerialNr0,0,6,0,0,2019-01-25T12:31:04.333Z,2019-01-25T12:31:04.333Z,0,2019-01-25T12:31:04.333Z
SerialNr7,1,2,46,0,2019-01-25T12:31:04.345Z,2019-01-25T12:31:04.345Z,0,2019-01-25T12:31:04.345Z
SerialNr3,1,4,45,1,2019-01-25T12:31:04.357Z,2019-01-25T12:31:04.357Z,0,2019-01-25T12:31:04.357Z
SerialNr0,1,1,44,0,2019-01-25T12:31:04.369Z,2019-01-25T12:31:04.369Z,0,2019-01-25T12:31:04.369Z
SerialNr8,1,0,47,0,2019-01-25T12:31:04.382Z,2019-01-25T12:31:04.382Z,0,2019-01-25T12:31:04.382Z
SerialNr6,1,1,48,0,2019-01-25T12:31:04.395Z,2019-01-25T12:31:04.395Z,0,2019-01-25T12:31:04.395Z
SerialNr9,1,1,40,0,2019-01-25T12:31:04.408Z,2019-01-25T12:31:04.408Z,0,2019-01-25T12:31:04.408Z
SerialNr2,1,0,47,0,2019-01-25T12:31:04.425Z,2019-01-25T12:31:04.425Z,0,2019-01-25T12:31:04.425Z
SerialNr1,1,2,45,0,2019-01-25T12:31:04.439Z,2019-01-25T12:31:04.439Z,0,2019-01-25T12:31:04.439Z
SerialNr5,1,3,46,0,2019-01-25T12:31:04.454Z,2019-01-25T12:31:04.454Z,0,2019-01-25T12:31:04.454Z
SerialNr1,0,9,0,0,2019-01-25T12:31:04.467Z,2019-01-25T12:31:04.467Z,0,2019-01-25T12:31:04.467Z
SerialNr2,0,6,0,0,2019-01-25T12:31:04.482Z,2019-01-25T12:31:04.482Z,0,2019-01-25T12:31:04.482Z
SerialNr3,0,4,0,0,2019-01-25T12:31:04.495Z,2019-01-25T12:31:04.495Z,0,2019-01-25T12:31:04.495Z
SerialNr4,0,7,0,0,2019-01-25T12:31:04.508Z,2019-01-25T12:31:04.508Z,0,2019-01-25T12:31:04.508Z
SerialNr5,0,5,0,0,2019-01-25T12:31:04.522Z,2019-01-25T12:31:04.522Z,0,2019-01-25T12:31:04.522Z
SerialNr6,0,13,0,0,2019-01-25T12:31:04.535Z,2019-01-25T12:31:04.535Z,0,2019-01-25T12:31:04.535Z
SerialNr7,0,8,0,0,2019-01-25T12:31:04.549Z,2019-01-25T12:31:04.549Z,0,2019-01-25T12:31:04.549Z
SerialNr8,0,9,0,0,2019-01-25T12:31:04.562Z,2019-01-25T12:31:04.562Z,0,2019-01-25T12:31:04.562Z
SerialNr9,0,7,0,0,2019-01-25T12:31:04.574Z,2019-01-25T12:31:04.574Z,0,2019-01-25T12:31:04.574Z
SerialNr0,0,6,0,0,2019-01-25T12:31:05.587Z,2019-01-25T12:31:05.587Z,0,2019-01-25T12:31:05.587Z
SerialNr1,0,9,0,0,2019-01-25T12:31:05.600Z,2019-01-25T12:31:05.600Z,0,2019-01-25T12:31:05.600Z
SerialNr2,0,6,0,0,2019-01-25T12:31:05.613Z,2019-01-25T12:31:05.613Z,0,2019-01-25T12:31:05.613Z
SerialNr3,0,4,0,0,2019-01-25T12:31:05.625Z,2019-01-25T12:31:05.625Z,0,2019-01-25T12:31:05.625Z
SerialNr4,0,7,0,0,2019-01-25T12:31:05.636Z,2019-01-25T12:31:05.636Z,0,2019-01-25T12:31:05.636Z
SerialNr5,0,5,0,0,2019-01-25T12:31:05.649Z,2019-01-25T12:31:05.649Z,0,2019-01-25T12:31:05.649Z
SerialNr6,0,13,0,0,2019-01-25T12:31:05.661Z,2019-01-25T12:31:05.661Z,0,2019-01-25T12:31:05.661Z
SerialNr7,0,8,0,0,2019-01-25T12:31:05.673Z,2019-01-25T12:31:05.673Z,0,2019-01-25T12:31:05.673Z
SerialNr8,0,9,0,0,2019-01-25T12:31:05.685Z,2019-01-25T12:31:05.685Z,0,2019-01-25T12:31:05.685Z
SerialNr9,0,7,0,0,2019-01-25T12:31:05.697Z,2019-01-25T12:31:05.697Z,0,2019-01-25T12:31:05.697Z
SerialNr0,0,6,0,0,2019-01-25T12:31:06.710Z,2019-01-25T12:31:06.710Z,0,2019-01-25T12:31:06.710Z
SerialNr1,0,9,0,0,2019-01-25T12:31:06.723Z,2019-01-25T12:31:06.723Z,0,2019-01-25T12:31:06.723Z
SerialNr2,0,6,0,0,2019-01-25T12:31:06.738Z,2019-01-25T12:31:06.738Z,0,2019-01-25T12:31:06.738Z
SerialNr3,0,4,0,0,2019-01-25T12:31:06.751Z,2019-01-25T12:31:06.751Z,0,2019-01-25T12:31:06.751Z
SerialNr4,0,6,0,0,2019-01-25T12:31:06.766Z,2019-01-25T12:31:06.766Z,0,2019-01-25T12:31:06.766Z
SerialNr5,0,5,0,0,2019-01-25T12:31:06.778Z,2019-01-25T12:31:06.778Z,0,2019-01-25T12:31:06.778Z
SerialNr6,0,13,0,0,2019-01-25T12:31:06.794Z,2019-01-25T12:31:06.794Z,0,2019-01-25T12:31:06.794Z
SerialNr7,0,8,0,0,2019-01-25T12:31:06.805Z,2019-01-25T12:31:06.805Z,0,2019-01-25T12:31:06.805Z
SerialNr8,0,10,0,0,2019-01-25T12:31:06.817Z,2019-01-25T12:31:06.817Z,0,2019-01-25T12:31:06.817Z
SerialNr9,0,7,0,0,2019-01-25T12:31:06.828Z,2019-01-25T12:31:06.828Z,0,2019-01-25T12:31:06.828Z
SerialNr0,0,6,0,0,2019-01-25T12:31:07.840Z,2019-01-25T12:31:07.840Z,0,2019-01-25T12:31:07.840Z
SerialNr1,1,3,47,1,2019-01-25T12:31:07.855Z,2019-01-25T12:31:07.855Z,0,2019-01-25T12:31:07.855Z
SerialNr2,1,1,45,0,2019-01-25T12:31:07.869Z,2019-01-25T12:31:07.869Z,0,2019-01-25T12:31:07.869Z
SerialNr1,0,9,0,0,2019-01-25T12:31:07.882Z,2019-01-25T12:31:07.882Z,0,2019-01-25T12:31:07.882Z
SerialNr2,0,6,0,0,2019-01-25T12:31:07.896Z,2019-01-25T12:31:07.896Z,0,2019-01-25T12:31:07.896Z
SerialNr3,0,4,0,0,2019-01-25T12:31:07.914Z,2019-01-25T12:31:07.914Z,0,2019-01-25T12:31:07.914Z
SerialNr4,0,6,0,0,2019-01-25T12:31:07.929Z,2019-01-25T12:31:07.929Z,0,2019-01-25T12:31:07.929Z
SerialNr5,0,5,0,0,2019-01-25T12:31:07.941Z,2019-01-25T12:31:07.941Z,0,2019-01-25T12:31:07.941Z
SerialNr6,0,13,0,0,2019-01-25T12:31:07.952Z,2019-01-25T12:31:07.952Z,0,2019-01-25T12:31:07.952Z
SerialNr7,0,8,0,0,2019-01-25T12:31:07.964Z,2019-01-25T12:31:07.964Z,0,2019-01-25T12:31:07.964Z
SerialNr8,0,10,0,0,2019-01-25T12:31:07.976Z,2019-01-25T12:31:07.976Z,0,2019-01-25T12:31:07.976Z
SerialNr9,0,7,0,0,2019-01-25T12:31:07.987Z,2019-01-25T12:31:07.987Z,0,2019-01-25T12:31:07.987Z
SerialNr0,0,6,0,0,2019-01-25T12:31:09.000Z,2019-01-25T12:31:09.000Z,0,2019-01-25T12:31:09.000Z
SerialNr1,0,9,0,0,2019-01-25T12:31:09.014Z,2019-01-25T12:31:09.014Z,0,2019-01-25T12:31:09.014Z
SerialNr2,0,6,0,0,2019-01-25T12:31:09.028Z,2019-01-25T12:31:09.028Z,0,2019-01-25T12:31:09.028Z
SerialNr3,0,5,0,0,2019-01-25T12:31:09.040Z,2019-01-25T12:31:09.040Z,0,2019-01-25T12:31:09.040Z
SerialNr4,0,6,0,0,2019-01-25T12:31:09.053Z,2019-01-25T12:31:09.053Z,0,2019-01-25T12:31:09.053Z
SerialNr5,0,5,0,0,2019-01-25T12:31:09.066Z,2019-01-25T12:31:09.066Z,0,2019-01-25T12:31:09.066Z
SerialNr6,0,13,0,0,2019-01-25T12:31:09.078Z,2019-01-25T12:31:09.078Z,0,2019-01-25T12:31:09.078Z
SerialNr7,0,8,0,0,2019-01-25T12:31:09.091Z,2019-01-25T12:31:09.091Z,0,2019-01-25T12:31:09.091Z
SerialNr8,0,10,0,0,2019-01-25T12:31:09.103Z,2019-01-25T12:31:09.103Z,0,2019-01-25T12:31:09.103Z
SerialNr9,0,7,0,0,2019-01-25T12:31:09.116Z,2019-01-25T12:31:09.116Z,0,2019-01-25T12:31:09.116Z
SerialNr0,0,6,0,0,2019-01-25T12:31:10.131Z,2019-01-25T12:31:10.131Z,0,2019-01-25T12:31:10.131Z
SerialNr1,0,9,0,0,2019-01-25T12:31:10.145Z,2019-01-25T12:31:10.145Z,0,2019-01-25T12:31:10.145Z
SerialNr2,0,6,0,0,2019-01-25T12:31:10.158Z,2019-01-25T12:31:10.158Z,0,2019-01-25T12:31:10.158Z
SerialNr3,0,5,0,0,2019-01-25T12:31:10.171Z,2019-01-25T12:31:10.171Z,0,2019-01-25T12:31:10.171Z
SerialNr4,0,6,0,0,2019-01-25T12:31:10.184Z,2019-01-25T12:31:10.184Z,0,2019-01-25T12:31:10.184Z
SerialNr5,0,5,0,0,2019-01-25T12:31:10.197Z,2019-01-25T12:31:10.197Z,0,2019-01-25T12:31:10.197Z
SerialNr6,0,13,0,0,2019-01-25T12:31:10.210Z,2019-01-25T12:31:10.210Z,0,2019-01-25T12:31:10.210Z
SerialNr7,0,8,0,0,2019-01-25T12:31:10.223Z,2019-01-25T12:31:10.223Z,0,2019-01-25T12:31:10.223Z
SerialNr8,0,10,0,0,2019-01-25T12:31:10.235Z,2019-01-25T12:31:10.235Z,0,2019-01-25T12:31:10.235Z
SerialNr9,0,7,0,0,2019-01-25T12:31:10.248Z,2019-01-25T12:31:10.248Z,0,2019-01-25T12:31:10.248Z
SerialNr0,0,6,0,0,2019-01-25T12:31:11.263Z,2019-01-25T12:31:11.263Z,0,2019-01-25T12:31:11.263Z
SerialNr1,1,4,45,0,2019-01-25T12:31:11.276Z,2019-01-25T12:31:11.276Z,0,2019-01-25T12:31:11.276Z
SerialNr3,1,2,42,0,2019-01-25T12:31:11.291Z,2019-01-25T12:31:11.291Z,0,2019-01-25T12:31:11.291Z
SerialNr1,0,9,0,0,2019-01-25T12:31:11.303Z,2019-01-25T12:31:11.303Z,0,2019-01-25T12:31:11.303Z
SerialNr2,0,6,0,0,2019-01-25T12:31:11.316Z,2019-01-25T12:31:11.316Z,0,2019-01-25T12:31:11.316Z
SerialNr3,0,4,0,0,2019-01-25T12:31:11.329Z,2019-01-25T12:31:11.329Z,0,2019-01-25T12:31:11.329Z
SerialNr4,0,6,0,0,2019-01-25T12:31:11.344Z,2019-01-25T12:31:11.344Z,0,2019-01-25T12:31:11.344Z
SerialNr5,0,6,0,0,2019-01-25T12:31:11.358Z,2019-01-25T12:31:11.358Z,0,2019-01-25T12:31:11.358Z
SerialNr6,0,13,0,0,2019-01-25T12:31:11.371Z,2019-01-25T12:31:11.371Z,0,2019-01-25T12:31:11.371Z
SerialNr7,0,8,0,0,2019-01-25T12:31:11.384Z,2019-01-25T12:31:11.384Z,0,2019-01-25T12:31:11.384Z
SerialNr8,0,9,0,0,2019-01-25T12:31:11.399Z,2019-01-25T12:31:11.399Z,0,2019-01-25T12:31:11.399Z
SerialNr9,0,7,0,0,2019-01-25T12:31:11.412Z,2019-01-25T12:31:11.412Z,0,2019-01-25T12:31:11.412Z
SerialNr0,0,6,0,0,2019-01-25T12:31:12.425Z,2019-01-25T12:31:12.425Z,0,2019-01-25T12:31:12.425Z
SerialNr1,0,9,0,0,2019-01-25T12:31:12.441Z,2019-01-25T12:31:12.441Z,0,2019-01-25T12:31:12.441Z
SerialNr2,0,6,0,0,2019-01-25T12:31:12.453Z,2019-01-25T12:31:12.453Z,0,2019-01-25T12:31:12.453Z
SerialNr3,0,4,0,0,2019-01-25T12:31:12.465Z,2019-01-25T12:31:12.465Z,0,2019-01-25T12:31:12.465Z
SerialNr4,0,6,0,0,2019-01-25T12:31:12.478Z,2019-01-25T12:31:12.478Z,0,2019-01-25T12:31:12.478Z
SerialNr5,0,6,0,0,2019-01-25T12:31:12.493Z,2019-01-25T12:31:12.493Z,0,2019-01-25T12:31:12.493Z
SerialNr6,0,13,0,0,2019-01-25T12:31:12.508Z,2019-01-25T12:31:12.508Z,0,2019-01-25T12:31:12.508Z
SerialNr7,0,8,0,0,2019-01-25T12:31:12.532Z,2019-01-25T12:31:12.532Z,0,2019-01-25T12:31:12.532Z
SerialNr8,0,9,0,0,2019-01-25T12:31:12.552Z,2019-01-25T12:31:12.552Z,0,2019-01-25T12:31:12.552Z
SerialNr9,0,7,0,0,2019-01-25T12:31:12.569Z,2019-01-25T12:31:12.569Z,0,2019-01-25T12:31:12.569Z
SerialNr0,0,6,0,0,2019-01-25T12:31:13.585Z,2019-01-25T12:31:13.585Z,0,2019-01-25T12:31:13.585Z
SerialNr1,0,9,0,0,2019-01-25T12:31:13.598Z,2019-01-25T12:31:13.598Z,0,2019-01-25T12:31:13.598Z
SerialNr2,0,6,0,0,2019-01-25T12:31:13.612Z,2019-01-25T12:31:13.612Z,0,2019-01-25T12:31:13.612Z
SerialNr3,0,4,0,0,2019-01-25T12:31:13.624Z,2019-01-25T12:31:13.624Z,0,2019-01-25T12:31:13.624Z
SerialNr4,0,6,0,0,2019-01-25T12:31:13.636Z,2019-01-25T12:31:13.636Z,0,2019-01-25T12:31:13.636Z
SerialNr5,0,6,0,0,2019-01-25T12:31:13.650Z,2019-01-25T12:31:13.650Z,0,2019-01-25T12:31:13.650Z
SerialNr6,0,13,0,0,2019-01-25T12:31:13.662Z,2019-01-25T12:31:13.662Z,0,2019-01-25T12:31:13.662Z
SerialNr7,0,8,0,0,2019-01-25T12:31:13.675Z,2019-01-25T12:31:13.675Z,0,2019-01-25T12:31:13.675Z
SerialNr8,0,9,0,0,2019-01-25T12:31:13.688Z,2019-01-25T12:31:13.688Z,0,2019-01-25T12:31:13.688Z
SerialNr9,0,7,0,0,2019-01-25T12:31:13.702Z,2019-01-25T12:31:13.702Z,0,2019-01-25T12:31:13.702Z
SerialNr0,0,5,0,0,2019-01-25T12:31:14.714Z,2019-01-25T12:31:14.714Z,0,2019-01-25T12:31:14.714Z
SerialNr2,1,3,46,0,2019-01-25T12:31:14.727Z,2019-01-25T12:31:14.727Z,0,2019-01-25T12:31:14.727Z
SerialNr0,1,2,46,0,2019-01-25T12:31:14.740Z,2019-01-25T12:31:14.740Z,0,2019-01-25T12:31:14.740Z
SerialNr1,0,9,0,0,2019-01-25T12:31:14.752Z,2019-01-25T12:31:14.752Z,0,2019-01-25T12:31:14.752Z
SerialNr2,0,6,0,0,2019-01-25T12:31:14.763Z,2019-01-25T12:31:14.763Z,0,2019-01-25T12:31:14.763Z
SerialNr3,0,4,0,0,2019-01-25T12:31:14.775Z,2019-01-25T12:31:14.775Z,0,2019-01-25T12:31:14.775Z
SerialNr4,0,6,0,0,2019-01-25T12:31:14.787Z,2019-01-25T12:31:14.787Z,0,2019-01-25T12:31:14.787Z
SerialNr5,0,6,0,0,2019-01-25T12:31:14.799Z,2019-01-25T12:31:14.799Z,0,2019-01-25T12:31:14.799Z
SerialNr6,0,13,0,0,2019-01-25T12:31:14.811Z,2019-01-25T12:31:14.811Z,0,2019-01-25T12:31:14.811Z
SerialNr7,0,8,0,0,2019-01-25T12:31:14.822Z,2019-01-25T12:31:14.822Z,0,2019-01-25T12:31:14.822Z
SerialNr8,0,9,0,0,2019-01-25T12:31:14.834Z,2019-01-25T12:31:14.834Z,0,2019-01-25T12:31:14.834Z
SerialNr9,0,7,0,0,2019-01-25T12:31:14.846Z,2019-01-25T12:31:14.846Z,0,2019-01-25T12:31:14.846Z
SerialNr0,0,5,0,0,2019-01-25T12:31:15.857Z,2019-01-25T12:31:15.857Z,0,2019-01-25T12:31:15.857Z
SerialNr1,0,9,0,0,2019-01-25T12:31:15.872Z,2019-01-25T12:31:15.872Z,0,2019-01-25T12:31:15.872Z
SerialNr2,0,6,0,0,2019-01-25T12:31:15.885Z,2019-01-25T12:31:15.885Z,0,2019-01-25T12:31:15.885Z
SerialNr3,0,4,0,0,2019-01-25T12:31:15.898Z,2019-01-25T12:31:15.898Z,0,2019-01-25T12:31:15.898Z
SerialNr4,0,6,0,0,2019-01-25T12:31:15.911Z,2019-01-25T12:31:15.911Z,0,2019-01-25T12:31:15.911Z
SerialNr5,0,6,0,0,2019-01-25T12:31:15.922Z,2019-01-25T12:31:15.922Z,0,2019-01-25T12:31:15.922Z
SerialNr6,0,13,0,0,2019-01-25T12:31:15.933Z,2019-01-25T12:31:15.933Z,0,2019-01-25T12:31:15.933Z
SerialNr7,0,8,0,0,2019-01-25T12:31:15.946Z,2019-01-25T12:31:15.946Z,0,2019-01-25T12:31:15.946Z
SerialNr8,0,9,0,0,2019-01-25T12:31:15.957Z,2019-01-25T12:31:15.957Z,0,2019-01-25T12:31:15.957Z
SerialNr9,0,7,0,0,2019-01-25T12:31:15.968Z,2019-01-25T12:31:15.968Z,0,2019-01-25T12:31:15.968Z
SerialNr0,0,5,0,0,2019-01-25T12:31:16.982Z,2019-01-25T12:31:16.982Z,0,2019-01-25T12:31:16.982Z
SerialNr1,0,9,0,0,2019-01-25T12:31:16.997Z,2019-01-25T12:31:16.997Z,0,2019-01-25T12:31:16.997Z
SerialNr2,0,6,0,0,2019-01-25T12:31:17.010Z,2019-01-25T12:31:17.010Z,0,2019-01-25T12:31:17.010Z
SerialNr3,0,4,0,0,2019-01-25T12:31:17.023Z,2019-01-25T12:31:17.023Z,0,2019-01-25T12:31:17.023Z
SerialNr4,0,6,0,0,2019-01-25T12:31:17.038Z,2019-01-25T12:31:17.038Z,0,2019-01-25T12:31:17.038Z
SerialNr5,0,6,0,0,2019-01-25T12:31:17.055Z,2019-01-25T12:31:17.055Z,0,2019-01-25T12:31:17.055Z
SerialNr6,0,13,0,0,2019-01-25T12:31:17.068Z,2019-01-25T12:31:17.068Z,0,2019-01-25T12:31:17.068Z
SerialNr7,0,8,0,0,2019-01-25T12:31:17.080Z,2019-01-25T12:31:17.080Z,0,2019-01-25T12:31:17.080Z
SerialNr8,0,9,0,0,2019-01-25T12:31:17.094Z,2019-01-25T12:31:17.094Z,0,2019-01-25T12:31:17.094Z
SerialNr9,0,7,0,0,2019-01-25T12:31:17.106Z,2019-01-25T12:31:17.106Z,0,2019-01-25T12:31:17.106Z
SerialNr0,0,5,0,0,2019-01-25T12:31:18.120Z,2019-01-25T12:31:18.120Z,0,2019-01-25T12:31:18.120Z
SerialNr9,1,2,44,0,2019-01-25T12:31:18.134Z,2019-01-25T12:31:18.134Z,0,2019-01-25T12:31:18.134Z
SerialNr0,1,1,43,0,2019-01-25T12:31:18.147Z,2019-01-25T12:31:18.147Z,0,2019-01-25T12:31:18.147Z
SerialNr1,1,4,44,0,2019-01-25T12:31:18.159Z,2019-01-25T12:31:18.159Z,0,2019-01-25T12:31:18.159Z
SerialNr8,1,0,46,1,2019-01-25T12:31:18.170Z,2019-01-25T12:31:18.170Z,0,2019-01-25T12:31:18.170Z
SerialNr5,1,1,48,0,2019-01-25T12:31:18.182Z,2019-01-25T12:31:18.182Z,0,2019-01-25T12:31:18.182Z
SerialNr1,0,9,0,0,2019-01-25T12:31:18.194Z,2019-01-25T12:31:18.194Z,0,2019-01-25T12:31:18.194Z
SerialNr2,0,6,0,0,2019-01-25T12:31:18.205Z,2019-01-25T12:31:18.205Z,0,2019-01-25T12:31:18.205Z
SerialNr3,0,4,0,0,2019-01-25T12:31:18.216Z,2019-01-25T12:31:18.216Z,0,2019-01-25T12:31:18.216Z
SerialNr4,0,6,0,0,2019-01-25T12:31:18.229Z,2019-01-25T12:31:18.229Z,0,2019-01-25T12:31:18.229Z
SerialNr5,0,6,0,0,2019-01-25T12:31:18.240Z,2019-01-25T12:31:18.240Z,0,2019-01-25T12:31:18.240Z
SerialNr6,0,13,0,0,2019-01-25T12:31:18.252Z,2019-01-25T12:31:18.252Z,0,2019-01-25T12:31:18.252Z
SerialNr7,0,7,0,0,2019-01-25T12:31:18.263Z,2019-01-25T12:31:18.263Z,0,2019-01-25T12:31:18.263Z
SerialNr8,0,9,0,0,2019-01-25T12:31:18.277Z,2019-01-25T12:31:18.277Z,0,2019-01-25T12:31:18.277Z
SerialNr9,0,7,0,0,2019-01-25T12:31:18.290Z,2019-01-25T12:31:18.290Z,0,2019-01-25T12:31:18.290Z
SerialNr0,0,5,0,0,2019-01-25T12:31:19.305Z,2019-01-25T12:31:19.305Z,0,2019-01-25T12:31:19.305Z
SerialNr1,0,9,0,0,2019-01-25T12:31:19.318Z,2019-01-25T12:31:19.318Z,0,2019-01-25T12:31:19.318Z
SerialNr2,0,6,0,0,2019-01-25T12:31:19.331Z,2019-01-25T12:31:19.331Z,0,2019-01-25T12:31:19.331Z
SerialNr3,0,4,0,0,2019-01-25T12:31:19.341Z,2019-01-25T12:31:19.341Z,0,2019-01-25T12:31:19.341Z
SerialNr4,0,6,0,0,2019-01-25T12:31:19.353Z,2019-01-25T12:31:19.353Z,0,2019-01-25T12:31:19.353Z
SerialNr5,0,6,0,0,2019-01-25T12:31:19.367Z,2019-01-25T12:31:19.367Z,0,2019-01-25T12:31:19.367Z
SerialNr6,0,13,0,0,2019-01-25T12:31:19.381Z,2019-01-25T12:31:19.381Z,0,2019-01-25T12:31:19.381Z
SerialNr7,0,7,0,0,2019-01-25T12:31:19.392Z,2019-01-25T12:31:19.392Z,0,2019-01-25T12:31:19.392Z
SerialNr8,0,9,0,0,2019-01-25T12:31:19.404Z,2019-01-25T12:31:19.404Z,0,2019-01-25T12:31:19.404Z
SerialNr9,0,7,0,0,2019-01-25T12:31:19.415Z,2019-01-25T12:31:19.415Z,0,2019-01-25T12:31:19.415Z
SerialNr0,0,5,0,0,2019-01-25T12:31:20.429Z,2019-01-25T12:31:20.429Z,0,2019-01-25T12:31:20.429Z
SerialNr1,0,9,0,0,2019-01-25T12:31:20.444Z,2019-01-25T12:31:20.444Z,0,2019-01-25T12:31:20.444Z
SerialNr2,0,6,0,0,2019-01-25T12:31:20.457Z,2019-01-25T12:31:20.457Z,0,2019-01-25T12:31:20.457Z
SerialNr3,0,4,0,0,2019-01-25T12:31:20.472Z,2019-01-25T12:31:20.472Z,0,2019-01-25T12:31:20.472Z
SerialNr4,0,7,0,0,2019-01-25T12:31:20.486Z,2019-01-25T12:31:20.486Z,0,2019-01-25T12:31:20.486Z
SerialNr5,0,6,0,0,2019-01-25T12:31:20.502Z,2019-01-25T12:31:20.502Z,0,2019-01-25T12:31:20.502Z
SerialNr6,0,13,0,0,2019-01-25T12:31:20.514Z,2019-01-25T12:31:20.514Z,0,2019-01-25T12:31:20.514Z
SerialNr7,0,7,0,0,2019-01-25T12:31:20.526Z,2019-01-25T12:31:20.526Z,0,2019-01-25T12:31:20.526Z
SerialNr8,0,9,0,0,2019-01-25T12:31:20.539Z,2019-01-25T12:31:20.539Z,0,2019-01-25T12:31:20.539Z
SerialNr9,0,7,0,0,2019-01-25T12:31:20.552Z,2019-01-25T12:31:20.552Z,0,2019-01-25T12:31:20.552Z
SerialNr0,0,5,0,0,2019-01-25T12:31:21.571Z,2019-01-25T12:31:21.571Z,0,2019-01-25T12:31:21.571Z
