SerialNumber,EventType,EventValue1,EventValue2,EventValue3,EventTime,EventProcessedUtcTime,PartitionId,EventEnqueuedUtcTime
SerialNr8,0,4,0,0,2018-04-12T05:24:41.287Z,2018-04-12T05:24:41.287Z,0,2018-04-12T05:24:41.287Z
SerialNr9,0,8,0,0,2018-04-12T05:24:41.295Z,2018-04-12T05:24:41.295Z,0,2018-04-12T05:24:41.295Z
SerialNr0,0,10,0,0,2018-04-12T05:24:42.303Z,2018-04-12T05:24:42.303Z,0,2018-04-12T05:24:42.303Z
SerialNr1,1,3,46,0,2018-04-12T05:24:42.310Z,2018-04-12T05:24:42.310Z,0,2018-04-12T05:24:42.310Z
SerialNr4,1,4,47,0,2018-04-12T05:24:42.316Z,2018-04-12T05:24:42.316Z,0,2018-04-12T05:24:42.316Z
SerialNr6,1,3,48,0,2018-04-12T05:24:42.321Z,2018-04-12T05:24:42.321Z,0,2018-04-12T05:24:42.321Z
SerialNr8,1,0,45,0,2018-04-12T05:24:42.327Z,2018-04-12T05:24:42.327Z,0,2018-04-12T05:24:42.327Z
SerialNr2,1,1,45,0,2018-04-12T05:24:42.334Z,2018-04-12T05:24:42.334Z,0,2018-04-12T05:24:42.334Z
SerialNr7,1,4,47,0,2018-04-12T05:24:42.339Z,2018-04-12T05:24:42.339Z,0,2018-04-12T05:24:42.339Z
SerialNr0,1,4,47,0,2018-04-12T05:24:42.345Z,2018-04-12T05:24:42.345Z,0,2018-04-12T05:24:42.345Z
SerialNr1,0,14,0,0,2018-04-12T05:24:42.351Z,2018-04-12T05:24:42.351Z,0,2018-04-12T05:24:42.351Z
SerialNr2,0,8,0,0,2018-04-12T05:24:42.356Z,2018-04-12T05:24:42.356Z,0,2018-04-12T05:24:42.356Z
SerialNr3,0,4,0,0,2018-04-12T05:24:42.362Z,2018-04-12T05:24:42.362Z,0,2018-04-12T05:24:42.362Z
SerialNr4,0,8,0,0,2018-04-12T05:24:42.367Z,2018-04-12T05:24:42.367Z,0,2018-04-12T05:24:42.367Z
SerialNr5,0,6,0,0,2018-04-12T05:24:42.373Z,2018-04-12T05:24:42.373Z,0,2018-04-12T05:24:42.373Z
SerialNr6,0,7,0,0,2018-04-12T05:24:42.379Z,2018-04-12T05:24:42.379Z,0,2018-04-12T05:24:42.379Z
SerialNr7,0,7,0,0,2018-04-12T05:24:42.385Z,2018-04-12T05:24:42.385Z,0,2018-04-12T05:24:42.385Z
SerialNr8,0,4,0,0,2018-04-12T05:24:42.390Z,2018-04-12T05:24:42.390Z,0,2018-04-12T05:24:42.390Z
SerialNr9,0,8,0,0,2018-04-12T05:24:42.397Z,2018-04-12T05:24:42.397Z,0,2018-04-12T05:24:42.397Z
SerialNr0,0,10,0,0,2018-04-12T05:24:43.403Z,2018-04-12T05:24:43.403Z,0,2018-04-12T05:24:43.403Z
SerialNr1,0,14,0,0,2018-04-12T05:24:43.411Z,2018-04-12T05:24:43.411Z,0,2018-04-12T05:24:43.411Z
SerialNr2,0,8,0,0,2018-04-12T05:24:43.416Z,2018-04-12T05:24:43.416Z,0,2018-04-12T05:24:43.416Z
SerialNr3,0,4,0,0,2018-04-12T05:24:43.423Z,2018-04-12T05:24:43.423Z,0,2018-04-12T05:24:43.423Z
SerialNr4,0,8,0,0,2018-04-12T05:24:43.429Z,2018-04-12T05:24:43.429Z,0,2018-04-12T05:24:43.429Z
SerialNr5,0,6,0,0,2018-04-12T05:24:43.435Z,2018-04-12T05:24:43.435Z,0,2018-04-12T05:24:43.435Z
SerialNr6,0,7,0,0,2018-04-12T05:24:43.442Z,2018-04-12T05:24:43.442Z,0,2018-04-12T05:24:43.442Z
SerialNr7,0,7,0,0,2018-04-12T05:24:43.449Z,2018-04-12T05:24:43.449Z,0,2018-04-12T05:24:43.449Z
SerialNr8,0,4,0,0,2018-04-12T05:24:43.455Z,2018-04-12T05:24:43.455Z,0,2018-04-12T05:24:43.455Z
SerialNr9,0,8,0,0,2018-04-12T05:24:43.462Z,2018-04-12T05:24:43.462Z,0,2018-04-12T05:24:43.462Z
SerialNr0,0,10,0,0,2018-04-12T05:24:44.469Z,2018-04-12T05:24:44.469Z,0,2018-04-12T05:24:44.469Z
SerialNr1,0,14,0,0,2018-04-12T05:24:44.476Z,2018-04-12T05:24:44.476Z,0,2018-04-12T05:24:44.476Z
SerialNr2,0,8,0,0,2018-04-12T05:24:44.486Z,2018-04-12T05:24:44.486Z,0,2018-04-12T05:24:44.486Z
SerialNr3,0,4,0,0,2018-04-12T05:24:44.492Z,2018-04-12T05:24:44.492Z,0,2018-04-12T05:24:44.492Z
SerialNr4,0,8,0,0,2018-04-12T05:24:44.500Z,2018-04-12T05:24:44.500Z,0,2018-04-12T05:24:44.500Z
SerialNr5,0,6,0,0,2018-04-12T05:24:44.506Z,2018-04-12T05:24:44.506Z,0,2018-04-12T05:24:44.506Z
SerialNr6,0,7,0,0,2018-04-12T05:24:44.513Z,2018-04-12T05:24:44.513Z,0,2018-04-12T05:24:44.513Z
SerialNr7,0,8,0,0,2018-04-12T05:24:44.520Z,2018-04-12T05:24:44.520Z,0,2018-04-12T05:24:44.520Z
SerialNr8,0,4,0,0,2018-04-12T05:24:44.526Z,2018-04-12T05:24:44.526Z,0,2018-04-12T05:24:44.526Z
SerialNr9,0,8,0,0,2018-04-12T05:24:44.534Z,2018-04-12T05:24:44.534Z,0,2018-04-12T05:24:44.534Z
SerialNr0,0,10,0,0,2018-04-12T05:24:45.540Z,2018-04-12T05:24:45.540Z,0,2018-04-12T05:24:45.540Z
SerialNr7,1,3,48,0,2018-04-12T05:24:45.549Z,2018-04-12T05:24:45.549Z,0,2018-04-12T05:24:45.549Z
SerialNr0,1,4,46,0,2018-04-12T05:24:45.555Z,2018-04-12T05:24:45.555Z,0,2018-04-12T05:24:45.555Z
SerialNr8,1,1,48,0,2018-04-12T05:24:45.562Z,2018-04-12T05:24:45.562Z,0,2018-04-12T05:24:45.562Z
SerialNr6,1,2,45,1,2018-04-12T05:24:45.568Z,2018-04-12T05:24:45.568Z,0,2018-04-12T05:24:45.568Z
SerialNr2,1,3,47,0,2018-04-12T05:24:45.574Z,2018-04-12T05:24:45.574Z,0,2018-04-12T05:24:45.574Z
SerialNr4,1,1,44,0,2018-04-12T05:24:45.583Z,2018-04-12T05:24:45.583Z,0,2018-04-12T05:24:45.583Z
SerialNr5,1,4,46,1,2018-04-12T05:24:45.592Z,2018-04-12T05:24:45.592Z,0,2018-04-12T05:24:45.592Z
SerialNr9,1,2,40,0,2018-04-12T05:24:45.599Z,2018-04-12T05:24:45.599Z,0,2018-04-12T05:24:45.599Z
SerialNr1,0,14,0,0,2018-04-12T05:24:45.605Z,2018-04-12T05:24:45.605Z,0,2018-04-12T05:24:45.605Z
SerialNr2,0,8,0,0,2018-04-12T05:24:45.612Z,2018-04-12T05:24:45.612Z,0,2018-04-12T05:24:45.612Z
SerialNr3,0,4,0,0,2018-04-12T05:24:45.619Z,2018-04-12T05:24:45.619Z,0,2018-04-12T05:24:45.619Z
SerialNr4,0,8,0,0,2018-04-12T05:24:45.624Z,2018-04-12T05:24:45.624Z,0,2018-04-12T05:24:45.624Z
SerialNr5,0,6,0,0,2018-04-12T05:24:45.632Z,2018-04-12T05:24:45.632Z,0,2018-04-12T05:24:45.632Z
SerialNr6,0,7,0,0,2018-04-12T05:24:45.638Z,2018-04-12T05:24:45.638Z,0,2018-04-12T05:24:45.638Z
SerialNr7,0,8,0,0,2018-04-12T05:24:45.645Z,2018-04-12T05:24:45.645Z,0,2018-04-12T05:24:45.645Z
SerialNr8,0,4,0,0,2018-04-12T05:24:45.665Z,2018-04-12T05:24:45.665Z,0,2018-04-12T05:24:45.665Z
SerialNr9,0,8,0,0,2018-04-12T05:24:45.671Z,2018-04-12T05:24:45.671Z,0,2018-04-12T05:24:45.671Z
SerialNr0,0,10,0,0,2018-04-12T05:24:46.678Z,2018-04-12T05:24:46.678Z,0,2018-04-12T05:24:46.678Z
SerialNr1,0,14,0,0,2018-04-12T05:24:46.687Z,2018-04-12T05:24:46.687Z,0,2018-04-12T05:24:46.687Z
SerialNr2,0,8,0,0,2018-04-12T05:24:46.695Z,2018-04-12T05:24:46.695Z,0,2018-04-12T05:24:46.695Z
SerialNr3,0,4,0,0,2018-04-12T05:24:46.701Z,2018-04-12T05:24:46.701Z,0,2018-04-12T05:24:46.701Z
SerialNr4,0,8,0,0,2018-04-12T05:24:46.707Z,2018-04-12T05:24:46.707Z,0,2018-04-12T05:24:46.707Z
SerialNr5,0,6,0,0,2018-04-12T05:24:46.713Z,2018-04-12T05:24:46.713Z,0,2018-04-12T05:24:46.713Z
SerialNr6,0,7,0,0,2018-04-12T05:24:46.718Z,2018-04-12T05:24:46.718Z,0,2018-04-12T05:24:46.718Z
SerialNr7,0,8,0,0,2018-04-12T05:24:46.723Z,2018-04-12T05:24:46.723Z,0,2018-04-12T05:24:46.723Z
SerialNr8,0,4,0,0,2018-04-12T05:24:46.730Z,2018-04-12T05:24:46.730Z,0,2018-04-12T05:24:46.730Z
SerialNr9,0,8,0,0,2018-04-12T05:24:46.735Z,2018-04-12T05:24:46.735Z,0,2018-04-12T05:24:46.735Z
SerialNr0,0,10,0,0,2018-04-12T05:24:47.740Z,2018-04-12T05:24:47.740Z,0,2018-04-12T05:24:47.740Z
SerialNr1,0,14,0,0,2018-04-12T05:24:47.747Z,2018-04-12T05:24:47.747Z,0,2018-04-12T05:24:47.747Z
SerialNr2,0,8,0,0,2018-04-12T05:24:47.753Z,2018-04-12T05:24:47.753Z,0,2018-04-12T05:24:47.753Z
SerialNr3,0,4,0,0,2018-04-12T05:24:47.759Z,2018-04-12T05:24:47.759Z,0,2018-04-12T05:24:47.759Z
SerialNr4,0,8,0,0,2018-04-12T05:24:47.765Z,2018-04-12T05:24:47.765Z,0,2018-04-12T05:24:47.765Z
SerialNr5,0,6,0,0,2018-04-12T05:24:47.770Z,2018-04-12T05:24:47.770Z,0,2018-04-12T05:24:47.770Z
SerialNr6,0,7,0,0,2018-04-12T05:24:47.776Z,2018-04-12T05:24:47.776Z,0,2018-04-12T05:24:47.776Z
SerialNr7,0,9,0,0,2018-04-12T05:24:47.782Z,2018-04-12T05:24:47.782Z,0,2018-04-12T05:24:47.782Z
SerialNr8,0,4,0,0,2018-04-12T05:24:47.787Z,2018-04-12T05:24:47.787Z,0,2018-04-12T05:24:47.787Z
SerialNr9,0,8,0,0,2018-04-12T05:24:47.794Z,2018-04-12T05:24:47.794Z,0,2018-04-12T05:24:47.794Z
SerialNr0,0,10,0,0,2018-04-12T05:24:48.800Z,2018-04-12T05:24:48.800Z,0,2018-04-12T05:24:48.800Z
SerialNr7,1,0,46,0,2018-04-12T05:24:48.805Z,2018-04-12T05:24:48.805Z,0,2018-04-12T05:24:48.805Z
SerialNr9,1,2,39,1,2018-04-12T05:24:48.811Z,2018-04-12T05:24:48.811Z,0,2018-04-12T05:24:48.811Z
SerialNr1,1,2,47,0,2018-04-12T05:24:48.816Z,2018-04-12T05:24:48.816Z,0,2018-04-12T05:24:48.816Z
SerialNr1,0,14,0,0,2018-04-12T05:24:48.821Z,2018-04-12T05:24:48.821Z,0,2018-04-12T05:24:48.821Z
SerialNr2,0,7,0,0,2018-04-12T05:24:48.827Z,2018-04-12T05:24:48.827Z,0,2018-04-12T05:24:48.827Z
SerialNr3,0,4,0,0,2018-04-12T05:24:48.832Z,2018-04-12T05:24:48.832Z,0,2018-04-12T05:24:48.832Z
SerialNr4,0,8,0,0,2018-04-12T05:24:48.837Z,2018-04-12T05:24:48.837Z,0,2018-04-12T05:24:48.837Z
SerialNr5,0,6,0,0,2018-04-12T05:24:48.843Z,2018-04-12T05:24:48.843Z,0,2018-04-12T05:24:48.843Z
SerialNr6,0,7,0,0,2018-04-12T05:24:48.849Z,2018-04-12T05:24:48.849Z,0,2018-04-12T05:24:48.849Z
SerialNr7,0,9,0,0,2018-04-12T05:24:48.856Z,2018-04-12T05:24:48.856Z,0,2018-04-12T05:24:48.856Z
SerialNr8,0,4,0,0,2018-04-12T05:24:48.861Z,2018-04-12T05:24:48.861Z,0,2018-04-12T05:24:48.861Z
SerialNr9,0,8,0,0,2018-04-12T05:24:48.867Z,2018-04-12T05:24:48.867Z,0,2018-04-12T05:24:48.867Z
SerialNr0,0,10,0,0,2018-04-12T05:24:49.873Z,2018-04-12T05:24:49.873Z,0,2018-04-12T05:24:49.873Z
SerialNr1,0,14,0,0,2018-04-12T05:24:49.881Z,2018-04-12T05:24:49.881Z,0,2018-04-12T05:24:49.881Z
SerialNr2,0,7,0,0,2018-04-12T05:24:49.887Z,2018-04-12T05:24:49.887Z,0,2018-04-12T05:24:49.887Z
SerialNr3,0,4,0,0,2018-04-12T05:24:49.894Z,2018-04-12T05:24:49.894Z,0,2018-04-12T05:24:49.894Z
SerialNr4,0,8,0,0,2018-04-12T05:24:49.899Z,2018-04-12T05:24:49.899Z,0,2018-04-12T05:24:49.899Z
SerialNr5,0,6,0,0,2018-04-12T05:24:49.904Z,2018-04-12T05:24:49.904Z,0,2018-04-12T05:24:49.904Z
SerialNr6,0,7,0,0,2018-04-12T05:24:49.911Z,2018-04-12T05:24:49.911Z,0,2018-04-12T05:24:49.911Z
SerialNr7,0,8,0,0,2018-04-12T05:24:49.917Z,2018-04-12T05:24:49.917Z,0,2018-04-12T05:24:49.917Z
SerialNr8,0,4,0,0,2018-04-12T05:24:49.922Z,2018-04-12T05:24:49.922Z,0,2018-04-12T05:24:49.922Z
SerialNr9,0,8,0,0,2018-04-12T05:24:49.929Z,2018-04-12T05:24:49.929Z,0,2018-04-12T05:24:49.929Z
SerialNr0,0,10,0,0,2018-04-12T05:24:50.934Z,2018-04-12T05:24:50.934Z,0,2018-04-12T05:24:50.934Z
SerialNr1,0,14,0,0,2018-04-12T05:24:50.944Z,2018-04-12T05:24:50.944Z,0,2018-04-12T05:24:50.944Z
SerialNr2,0,7,0,0,2018-04-12T05:24:50.952Z,2018-04-12T05:24:50.952Z,0,2018-04-12T05:24:50.952Z
SerialNr3,0,4,0,0,2018-04-12T05:24:50.958Z,2018-04-12T05:24:50.958Z,0,2018-04-12T05:24:50.958Z
SerialNr4,0,8,0,0,2018-04-12T05:24:50.964Z,2018-04-12T05:24:50.964Z,0,2018-04-12T05:24:50.964Z
SerialNr5,0,6,0,0,2018-04-12T05:24:50.969Z,2018-04-12T05:24:50.969Z,0,2018-04-12T05:24:50.969Z
SerialNr6,0,7,0,0,2018-04-12T05:24:50.974Z,2018-04-12T05:24:50.974Z,0,2018-04-12T05:24:50.974Z
SerialNr7,0,8,0,0,2018-04-12T05:24:50.980Z,2018-04-12T05:24:50.980Z,0,2018-04-12T05:24:50.980Z
SerialNr8,0,4,0,0,2018-04-12T05:24:50.985Z,2018-04-12T05:24:50.985Z,0,2018-04-12T05:24:50.985Z
SerialNr9,0,8,0,0,2018-04-12T05:24:50.991Z,2018-04-12T05:24:50.991Z,0,2018-04-12T05:24:50.991Z
SerialNr0,0,10,0,0,2018-04-12T05:24:51.998Z,2018-04-12T05:24:51.998Z,0,2018-04-12T05:24:51.998Z
SerialNr6,1,4,48,1,2018-04-12T05:24:52.003Z,2018-04-12T05:24:52.003Z,0,2018-04-12T05:24:52.003Z
SerialNr4,1,4,46,0,2018-04-12T05:24:52.010Z,2018-04-12T05:24:52.010Z,0,2018-04-12T05:24:52.010Z
SerialNr7,1,1,46,0,2018-04-12T05:24:52.015Z,2018-04-12T05:24:52.015Z,0,2018-04-12T05:24:52.015Z
SerialNr8,1,1,47,1,2018-04-12T05:24:52.021Z,2018-04-12T05:24:52.021Z,0,2018-04-12T05:24:52.021Z
SerialNr2,1,2,47,1,2018-04-12T05:24:52.027Z,2018-04-12T05:24:52.027Z,0,2018-04-12T05:24:52.027Z
SerialNr9,1,1,45,0,2018-04-12T05:24:52.032Z,2018-04-12T05:24:52.032Z,0,2018-04-12T05:24:52.032Z
SerialNr5,1,3,49,0,2018-04-12T05:24:52.037Z,2018-04-12T05:24:52.037Z,0,2018-04-12T05:24:52.037Z
SerialNr1,0,14,0,0,2018-04-12T05:24:52.043Z,2018-04-12T05:24:52.043Z,0,2018-04-12T05:24:52.043Z
SerialNr2,0,7,0,0,2018-04-12T05:24:52.048Z,2018-04-12T05:24:52.048Z,0,2018-04-12T05:24:52.048Z
SerialNr3,0,4,0,0,2018-04-12T05:24:52.054Z,2018-04-12T05:24:52.054Z,0,2018-04-12T05:24:52.054Z
SerialNr4,0,8,0,0,2018-04-12T05:24:52.061Z,2018-04-12T05:24:52.061Z,0,2018-04-12T05:24:52.061Z
SerialNr5,0,6,0,0,2018-04-12T05:24:52.067Z,2018-04-12T05:24:52.067Z,0,2018-04-12T05:24:52.067Z
SerialNr6,0,7,0,0,2018-04-12T05:24:52.072Z,2018-04-12T05:24:52.072Z,0,2018-04-12T05:24:52.072Z
SerialNr7,0,8,0,0,2018-04-12T05:24:52.077Z,2018-04-12T05:24:52.077Z,0,2018-04-12T05:24:52.077Z
SerialNr8,0,4,0,0,2018-04-12T05:24:52.083Z,2018-04-12T05:24:52.083Z,0,2018-04-12T05:24:52.083Z
SerialNr9,0,8,0,0,2018-04-12T05:24:52.088Z,2018-04-12T05:24:52.088Z,0,2018-04-12T05:24:52.088Z
SerialNr0,0,10,0,0,2018-04-12T05:24:53.094Z,2018-04-12T05:24:53.094Z,0,2018-04-12T05:24:53.094Z
SerialNr1,0,14,0,0,2018-04-12T05:24:53.099Z,2018-04-12T05:24:53.099Z,0,2018-04-12T05:24:53.099Z
SerialNr2,0,7,0,0,2018-04-12T05:24:53.104Z,2018-04-12T05:24:53.104Z,0,2018-04-12T05:24:53.104Z
SerialNr3,0,4,0,0,2018-04-12T05:24:53.114Z,2018-04-12T05:24:53.114Z,0,2018-04-12T05:24:53.114Z
SerialNr4,0,8,0,0,2018-04-12T05:24:53.122Z,2018-04-12T05:24:53.122Z,0,2018-04-12T05:24:53.122Z
SerialNr5,0,6,0,0,2018-04-12T05:24:53.128Z,2018-04-12T05:24:53.128Z,0,2018-04-12T05:24:53.128Z
SerialNr6,0,6,0,0,2018-04-12T05:24:53.133Z,2018-04-12T05:24:53.133Z,0,2018-04-12T05:24:53.133Z
SerialNr7,0,8,0,0,2018-04-12T05:24:53.138Z,2018-04-12T05:24:53.138Z,0,2018-04-12T05:24:53.138Z
SerialNr8,0,4,0,0,2018-04-12T05:24:53.144Z,2018-04-12T05:24:53.144Z,0,2018-04-12T05:24:53.144Z
SerialNr9,0,8,0,0,2018-04-12T05:24:53.150Z,2018-04-12T05:24:53.150Z,0,2018-04-12T05:24:53.150Z
SerialNr0,0,10,0,0,2018-04-12T05:24:54.155Z,2018-04-12T05:24:54.155Z,0,2018-04-12T05:24:54.155Z
SerialNr1,0,14,0,0,2018-04-12T05:24:54.166Z,2018-04-12T05:24:54.166Z,0,2018-04-12T05:24:54.166Z
SerialNr2,0,7,0,0,2018-04-12T05:24:54.177Z,2018-04-12T05:24:54.177Z,0,2018-04-12T05:24:54.177Z
SerialNr3,0,4,0,0,2018-04-12T05:24:54.187Z,2018-04-12T05:24:54.187Z,0,2018-04-12T05:24:54.187Z
SerialNr4,0,8,0,0,2018-04-12T05:24:54.196Z,2018-04-12T05:24:54.196Z,0,2018-04-12T05:24:54.196Z
SerialNr5,0,6,0,0,2018-04-12T05:24:54.203Z,2018-04-12T05:24:54.203Z,0,2018-04-12T05:24:54.203Z
SerialNr6,0,6,0,0,2018-04-12T05:24:54.211Z,2018-04-12T05:24:54.211Z,0,2018-04-12T05:24:54.211Z
SerialNr7,0,8,0,0,2018-04-12T05:24:54.217Z,2018-04-12T05:24:54.217Z,0,2018-04-12T05:24:54.217Z
SerialNr8,0,4,0,0,2018-04-12T05:24:54.222Z,2018-04-12T05:24:54.222Z,0,2018-04-12T05:24:54.222Z
SerialNr9,0,8,0,0,2018-04-12T05:24:54.229Z,2018-04-12T05:24:54.229Z,0,2018-04-12T05:24:54.229Z
SerialNr0,0,10,0,0,2018-04-12T05:24:55.235Z,2018-04-12T05:24:55.235Z,0,2018-04-12T05:24:55.235Z
SerialNr4,1,2,49,0,2018-04-12T05:24:55.240Z,2018-04-12T05:24:55.240Z,0,2018-04-12T05:24:55.240Z
SerialNr1,1,1,46,0,2018-04-12T05:24:55.246Z,2018-04-12T05:24:55.246Z,0,2018-04-12T05:24:55.246Z
SerialNr2,1,2,46,1,2018-04-12T05:24:55.252Z,2018-04-12T05:24:55.252Z,0,2018-04-12T05:24:55.252Z
SerialNr1,0,14,0,0,2018-04-12T05:24:55.257Z,2018-04-12T05:24:55.257Z,0,2018-04-12T05:24:55.257Z
SerialNr2,0,7,0,0,2018-04-12T05:24:55.263Z,2018-04-12T05:24:55.263Z,0,2018-04-12T05:24:55.263Z
SerialNr3,0,3,0,0,2018-04-12T05:24:55.268Z,2018-04-12T05:24:55.268Z,0,2018-04-12T05:24:55.268Z
SerialNr4,0,8,0,0,2018-04-12T05:24:55.275Z,2018-04-12T05:24:55.275Z,0,2018-04-12T05:24:55.275Z
SerialNr5,0,6,0,0,2018-04-12T05:24:55.281Z,2018-04-12T05:24:55.281Z,0,2018-04-12T05:24:55.281Z
SerialNr6,0,6,0,0,2018-04-12T05:24:55.286Z,2018-04-12T05:24:55.286Z,0,2018-04-12T05:24:55.286Z
SerialNr7,0,8,0,0,2018-04-12T05:24:55.292Z,2018-04-12T05:24:55.292Z,0,2018-04-12T05:24:55.292Z
SerialNr8,0,4,0,0,2018-04-12T05:24:55.297Z,2018-04-12T05:24:55.297Z,0,2018-04-12T05:24:55.297Z
SerialNr9,0,8,0,0,2018-04-12T05:24:55.303Z,2018-04-12T05:24:55.303Z,0,2018-04-12T05:24:55.303Z
SerialNr0,0,10,0,0,2018-04-12T05:24:56.309Z,2018-04-12T05:24:56.309Z,0,2018-04-12T05:24:56.309Z
SerialNr1,0,14,0,0,2018-04-12T05:24:56.316Z,2018-04-12T05:24:56.316Z,0,2018-04-12T05:24:56.316Z
SerialNr2,0,7,0,0,2018-04-12T05:24:56.324Z,2018-04-12T05:24:56.324Z,0,2018-04-12T05:24:56.324Z
SerialNr3,0,3,0,0,2018-04-12T05:24:56.332Z,2018-04-12T05:24:56.332Z,0,2018-04-12T05:24:56.332Z
SerialNr4,0,8,0,0,2018-04-12T05:24:56.339Z,2018-04-12T05:24:56.339Z,0,2018-04-12T05:24:56.339Z
SerialNr5,0,5,0,0,2018-04-12T05:24:56.348Z,2018-04-12T05:24:56.348Z,0,2018-04-12T05:24:56.348Z
SerialNr6,0,6,0,0,2018-04-12T05:24:56.354Z,2018-04-12T05:24:56.354Z,0,2018-04-12T05:24:56.354Z
SerialNr7,0,8,0,0,2018-04-12T05:24:56.360Z,2018-04-12T05:24:56.360Z,0,2018-04-12T05:24:56.360Z
SerialNr8,0,4,0,0,2018-04-12T05:24:56.369Z,2018-04-12T05:24:56.369Z,0,2018-04-12T05:24:56.369Z
SerialNr9,0,8,0,0,2018-04-12T05:24:56.376Z,2018-04-12T05:24:56.376Z,0,2018-04-12T05:24:56.376Z
SerialNr0,0,10,0,0,2018-04-12T05:24:57.382Z,2018-04-12T05:24:57.382Z,0,2018-04-12T05:24:57.382Z
SerialNr1,0,14,0,0,2018-04-12T05:24:57.387Z,2018-04-12T05:24:57.387Z,0,2018-04-12T05:24:57.387Z
SerialNr2,0,7,0,0,2018-04-12T05:24:57.394Z,2018-04-12T05:24:57.394Z,0,2018-04-12T05:24:57.394Z
SerialNr3,0,4,0,0,2018-04-12T05:24:57.399Z,2018-04-12T05:24:57.399Z,0,2018-04-12T05:24:57.399Z
SerialNr4,0,8,0,0,2018-04-12T05:24:57.405Z,2018-04-12T05:24:57.405Z,0,2018-04-12T05:24:57.405Z
SerialNr5,0,5,0,0,2018-04-12T05:24:57.412Z,2018-04-12T05:24:57.412Z,0,2018-04-12T05:24:57.412Z
SerialNr6,0,6,0,0,2018-04-12T05:24:57.417Z,2018-04-12T05:24:57.417Z,0,2018-04-12T05:24:57.417Z
SerialNr7,0,8,0,0,2018-04-12T05:24:57.423Z,2018-04-12T05:24:57.423Z,0,2018-04-12T05:24:57.423Z
SerialNr8,0,4,0,0,2018-04-12T05:24:57.429Z,2018-04-12T05:24:57.429Z,0,2018-04-12T05:24:57.429Z
SerialNr9,0,8,0,0,2018-04-12T05:24:57.435Z,2018-04-12T05:24:57.435Z,0,2018-04-12T05:24:57.435Z
SerialNr0,0,10,0,0,2018-04-12T05:24:58.441Z,2018-04-12T05:24:58.441Z,0,2018-04-12T05:24:58.441Z
SerialNr2,1,0,47,1,2018-04-12T05:24:58.448Z,2018-04-12T05:24:58.448Z,0,2018-04-12T05:24:58.448Z
SerialNr4,1,0,46,1,2018-04-12T05:24:58.453Z,2018-04-12T05:24:58.453Z,0,2018-04-12T05:24:58.453Z
SerialNr6,1,1,46,0,2018-04-12T05:24:58.459Z,2018-04-12T05:24:58.459Z,0,2018-04-12T05:24:58.459Z
SerialNr3,1,3,42,0,2018-04-12T05:24:58.467Z,2018-04-12T05:24:58.467Z,0,2018-04-12T05:24:58.467Z
SerialNr1,1,4,47,0,2018-04-12T05:24:58.472Z,2018-04-12T05:24:58.472Z,0,2018-04-12T05:24:58.472Z
SerialNr9,1,0,46,1,2018-04-12T05:24:58.478Z,2018-04-12T05:24:58.478Z,0,2018-04-12T05:24:58.478Z
SerialNr1,0,14,0,0,2018-04-12T05:24:58.486Z,2018-04-12T05:24:58.486Z,0,2018-04-12T05:24:58.486Z
SerialNr2,0,7,0,0,2018-04-12T05:24:58.491Z,2018-04-12T05:24:58.491Z,0,2018-04-12T05:24:58.491Z
SerialNr3,0,4,0,0,2018-04-12T05:24:58.499Z,2018-04-12T05:24:58.499Z,0,2018-04-12T05:24:58.499Z
SerialNr4,0,8,0,0,2018-04-12T05:24:58.506Z,2018-04-12T05:24:58.506Z,0,2018-04-12T05:24:58.506Z
SerialNr5,0,5,0,0,2018-04-12T05:24:58.512Z,2018-04-12T05:24:58.512Z,0,2018-04-12T05:24:58.512Z
SerialNr6,0,6,0,0,2018-04-12T05:24:58.519Z,2018-04-12T05:24:58.519Z,0,2018-04-12T05:24:58.519Z
SerialNr7,0,8,0,0,2018-04-12T05:24:58.525Z,2018-04-12T05:24:58.525Z,0,2018-04-12T05:24:58.525Z
SerialNr8,0,4,0,0,2018-04-12T05:24:58.534Z,2018-04-12T05:24:58.534Z,0,2018-04-12T05:24:58.534Z
SerialNr9,0,8,0,0,2018-04-12T05:24:58.539Z,2018-04-12T05:24:58.539Z,0,2018-04-12T05:24:58.539Z
SerialNr0,0,10,0,0,2018-04-12T05:24:59.548Z,2018-04-12T05:24:59.548Z,0,2018-04-12T05:24:59.548Z
SerialNr1,0,14,0,0,2018-04-12T05:24:59.553Z,2018-04-12T05:24:59.553Z,0,2018-04-12T05:24:59.553Z
SerialNr2,0,7,0,0,2018-04-12T05:24:59.582Z,2018-04-12T05:24:59.582Z,0,2018-04-12T05:24:59.582Z
SerialNr3,0,4,0,0,2018-04-12T05:24:59.587Z,2018-04-12T05:24:59.587Z,0,2018-04-12T05:24:59.587Z
SerialNr4,0,8,0,0,2018-04-12T05:24:59.593Z,2018-04-12T05:24:59.593Z,0,2018-04-12T05:24:59.593Z
SerialNr5,0,5,0,0,2018-04-12T05:24:59.599Z,2018-04-12T05:24:59.599Z,0,2018-04-12T05:24:59.599Z
SerialNr6,0,6,0,0,2018-04-12T05:24:59.605Z,2018-04-12T05:24:59.605Z,0,2018-04-12T05:24:59.605Z
SerialNr7,0,8,0,0,2018-04-12T05:24:59.611Z,2018-04-12T05:24:59.611Z,0,2018-04-12T05:24:59.611Z
