SerialNumber,EventType,EventValue1,EventValue2,EventValue3,EventTime,EventProcessedUtcTime,PartitionId,EventEnqueuedUtcTime
SerialNr3,0,6,0,0,2018-04-12T08:41:34.690Z,2018-04-12T08:41:34.690Z,0,2018-04-12T08:41:34.690Z
SerialNr4,0,6,0,0,2018-04-12T08:41:34.716Z,2018-04-12T08:41:34.716Z,0,2018-04-12T08:41:34.716Z
SerialNr5,0,7,0,0,2018-04-12T08:41:34.740Z,2018-04-12T08:41:34.740Z,0,2018-04-12T08:41:34.740Z
SerialNr6,0,4,0,0,2018-04-12T08:41:34.768Z,2018-04-12T08:41:34.768Z,0,2018-04-12T08:41:34.768Z
SerialNr7,0,5,0,0,2018-04-12T08:41:34.793Z,2018-04-12T08:41:34.793Z,0,2018-04-12T08:41:34.793Z
SerialNr8,0,20,0,0,2018-04-12T08:41:34.821Z,2018-04-12T08:41:34.821Z,0,2018-04-12T08:41:34.821Z
SerialNr9,0,5,0,0,2018-04-12T08:41:34.851Z,2018-04-12T08:41:34.851Z,0,2018-04-12T08:41:34.851Z
SerialNr0,0,14,0,0,2018-04-12T08:41:35.869Z,2018-04-12T08:41:35.869Z,0,2018-04-12T08:41:35.869Z
SerialNr1,0,3,0,0,2018-04-12T08:41:35.980Z,2018-04-12T08:41:35.980Z,0,2018-04-12T08:41:35.980Z
SerialNr2,0,12,0,0,2018-04-12T08:41:35.998Z,2018-04-12T08:41:35.998Z,0,2018-04-12T08:41:35.998Z
SerialNr3,0,6,0,0,2018-04-12T08:41:36.014Z,2018-04-12T08:41:36.014Z,0,2018-04-12T08:41:36.014Z
SerialNr4,0,6,0,0,2018-04-12T08:41:36.028Z,2018-04-12T08:41:36.028Z,0,2018-04-12T08:41:36.028Z
SerialNr5,0,7,0,0,2018-04-12T08:41:36.041Z,2018-04-12T08:41:36.041Z,0,2018-04-12T08:41:36.041Z
SerialNr6,0,4,0,0,2018-04-12T08:41:36.056Z,2018-04-12T08:41:36.056Z,0,2018-04-12T08:41:36.056Z
SerialNr7,0,5,0,0,2018-04-12T08:41:36.070Z,2018-04-12T08:41:36.070Z,0,2018-04-12T08:41:36.070Z
SerialNr8,0,20,0,0,2018-04-12T08:41:36.084Z,2018-04-12T08:41:36.084Z,0,2018-04-12T08:41:36.084Z
SerialNr9,0,4,0,0,2018-04-12T08:41:36.097Z,2018-04-12T08:41:36.097Z,0,2018-04-12T08:41:36.097Z
SerialNr0,0,14,0,0,2018-04-12T08:41:37.112Z,2018-04-12T08:41:37.112Z,0,2018-04-12T08:41:37.112Z
SerialNr1,0,3,0,0,2018-04-12T08:41:37.122Z,2018-04-12T08:41:37.122Z,0,2018-04-12T08:41:37.122Z
SerialNr2,0,12,0,0,2018-04-12T08:41:37.135Z,2018-04-12T08:41:37.135Z,0,2018-04-12T08:41:37.135Z
SerialNr3,0,6,0,0,2018-04-12T08:41:37.145Z,2018-04-12T08:41:37.145Z,0,2018-04-12T08:41:37.145Z
SerialNr4,0,6,0,0,2018-04-12T08:41:37.152Z,2018-04-12T08:41:37.152Z,0,2018-04-12T08:41:37.152Z
SerialNr5,0,7,0,0,2018-04-12T08:41:37.160Z,2018-04-12T08:41:37.160Z,0,2018-04-12T08:41:37.160Z
SerialNr6,0,4,0,0,2018-04-12T08:41:37.169Z,2018-04-12T08:41:37.169Z,0,2018-04-12T08:41:37.169Z
SerialNr7,0,5,0,0,2018-04-12T08:41:37.179Z,2018-04-12T08:41:37.179Z,0,2018-04-12T08:41:37.179Z
SerialNr8,0,20,0,0,2018-04-12T08:41:37.187Z,2018-04-12T08:41:37.187Z,0,2018-04-12T08:41:37.187Z
SerialNr9,0,4,0,0,2018-04-12T08:41:37.196Z,2018-04-12T08:41:37.196Z,0,2018-04-12T08:41:37.196Z
SerialNr0,0,14,0,0,2018-04-12T08:41:38.205Z,2018-04-12T08:41:38.205Z,0,2018-04-12T08:41:38.205Z
SerialNr8,1,1,35,0,2018-04-12T08:41:38.249Z,2018-04-12T08:41:38.249Z,0,2018-04-12T08:41:38.249Z
SerialNr6,1,2,41,0,2018-04-12T08:41:38.271Z,2018-04-12T08:41:38.271Z,0,2018-04-12T08:41:38.271Z
SerialNr4,1,4,37,0,2018-04-12T08:41:38.284Z,2018-04-12T08:41:38.284Z,0,2018-04-12T08:41:38.284Z
SerialNr1,1,1,36,0,2018-04-12T08:41:38.299Z,2018-04-12T08:41:38.299Z,0,2018-04-12T08:41:38.299Z
SerialNr9,1,1,37,0,2018-04-12T08:41:38.312Z,2018-04-12T08:41:38.312Z,0,2018-04-12T08:41:38.312Z
SerialNr2,1,1,39,0,2018-04-12T08:41:38.325Z,2018-04-12T08:41:38.325Z,0,2018-04-12T08:41:38.325Z
SerialNr1,0,3,0,0,2018-04-12T08:41:38.339Z,2018-04-12T08:41:38.339Z,0,2018-04-12T08:41:38.339Z
SerialNr2,0,12,0,0,2018-04-12T08:41:38.353Z,2018-04-12T08:41:38.353Z,0,2018-04-12T08:41:38.353Z
SerialNr3,0,6,0,0,2018-04-12T08:41:38.367Z,2018-04-12T08:41:38.367Z,0,2018-04-12T08:41:38.367Z
SerialNr4,0,5,0,0,2018-04-12T08:41:38.382Z,2018-04-12T08:41:38.382Z,0,2018-04-12T08:41:38.382Z
SerialNr5,0,7,0,0,2018-04-12T08:41:38.396Z,2018-04-12T08:41:38.396Z,0,2018-04-12T08:41:38.396Z
SerialNr6,0,5,0,0,2018-04-12T08:41:38.415Z,2018-04-12T08:41:38.415Z,0,2018-04-12T08:41:38.415Z
SerialNr7,0,5,0,0,2018-04-12T08:41:38.429Z,2018-04-12T08:41:38.429Z,0,2018-04-12T08:41:38.429Z
SerialNr8,0,20,0,0,2018-04-12T08:41:38.457Z,2018-04-12T08:41:38.457Z,0,2018-04-12T08:41:38.457Z
SerialNr9,0,4,0,0,2018-04-12T08:41:38.483Z,2018-04-12T08:41:38.483Z,0,2018-04-12T08:41:38.483Z
SerialNr0,0,14,0,0,2018-04-12T08:41:39.508Z,2018-04-12T08:41:39.508Z,0,2018-04-12T08:41:39.508Z
SerialNr1,0,3,0,0,2018-04-12T08:41:39.528Z,2018-04-12T08:41:39.528Z,0,2018-04-12T08:41:39.528Z
SerialNr2,0,12,0,0,2018-04-12T08:41:39.544Z,2018-04-12T08:41:39.544Z,0,2018-04-12T08:41:39.544Z
SerialNr3,0,6,0,0,2018-04-12T08:41:39.564Z,2018-04-12T08:41:39.564Z,0,2018-04-12T08:41:39.564Z
SerialNr4,0,5,0,0,2018-04-12T08:41:39.585Z,2018-04-12T08:41:39.585Z,0,2018-04-12T08:41:39.585Z
SerialNr5,0,7,0,0,2018-04-12T08:41:39.601Z,2018-04-12T08:41:39.601Z,0,2018-04-12T08:41:39.601Z
SerialNr6,0,5,0,0,2018-04-12T08:41:39.618Z,2018-04-12T08:41:39.618Z,0,2018-04-12T08:41:39.618Z
SerialNr7,0,5,0,0,2018-04-12T08:41:39.638Z,2018-04-12T08:41:39.638Z,0,2018-04-12T08:41:39.638Z
SerialNr8,0,20,0,0,2018-04-12T08:41:39.653Z,2018-04-12T08:41:39.653Z,0,2018-04-12T08:41:39.653Z
SerialNr9,0,4,0,0,2018-04-12T08:41:39.667Z,2018-04-12T08:41:39.667Z,0,2018-04-12T08:41:39.667Z
SerialNr0,0,14,0,0,2018-04-12T08:41:40.688Z,2018-04-12T08:41:40.688Z,0,2018-04-12T08:41:40.688Z
SerialNr1,0,4,0,0,2018-04-12T08:41:40.780Z,2018-04-12T08:41:40.780Z,0,2018-04-12T08:41:40.780Z
SerialNr2,0,12,0,0,2018-04-12T08:41:40.848Z,2018-04-12T08:41:40.848Z,0,2018-04-12T08:41:40.848Z
SerialNr3,0,6,0,0,2018-04-12T08:41:40.869Z,2018-04-12T08:41:40.869Z,0,2018-04-12T08:41:40.869Z
SerialNr4,0,4,0,0,2018-04-12T08:41:40.888Z,2018-04-12T08:41:40.888Z,0,2018-04-12T08:41:40.888Z
SerialNr5,0,7,0,0,2018-04-12T08:41:40.904Z,2018-04-12T08:41:40.904Z,0,2018-04-12T08:41:40.904Z
SerialNr6,0,5,0,0,2018-04-12T08:41:40.919Z,2018-04-12T08:41:40.919Z,0,2018-04-12T08:41:40.919Z
SerialNr7,0,5,0,0,2018-04-12T08:41:40.928Z,2018-04-12T08:41:40.928Z,0,2018-04-12T08:41:40.928Z
SerialNr8,0,20,0,0,2018-04-12T08:41:40.937Z,2018-04-12T08:41:40.937Z,0,2018-04-12T08:41:40.937Z
SerialNr9,0,4,0,0,2018-04-12T08:41:40.951Z,2018-04-12T08:41:40.951Z,0,2018-04-12T08:41:40.951Z
SerialNr0,0,14,0,0,2018-04-12T08:41:41.965Z,2018-04-12T08:41:41.965Z,0,2018-04-12T08:41:41.965Z
SerialNr8,1,1,34,1,2018-04-12T08:41:42.005Z,2018-04-12T08:41:42.005Z,0,2018-04-12T08:41:42.005Z
SerialNr4,1,4,36,1,2018-04-12T08:41:42.021Z,2018-04-12T08:41:42.021Z,0,2018-04-12T08:41:42.021Z
SerialNr1,0,4,0,0,2018-04-12T08:41:42.035Z,2018-04-12T08:41:42.035Z,0,2018-04-12T08:41:42.035Z
SerialNr2,0,12,0,0,2018-04-12T08:41:42.048Z,2018-04-12T08:41:42.048Z,0,2018-04-12T08:41:42.048Z
SerialNr3,0,6,0,0,2018-04-12T08:41:42.062Z,2018-04-12T08:41:42.062Z,0,2018-04-12T08:41:42.062Z
SerialNr4,0,4,0,0,2018-04-12T08:41:42.074Z,2018-04-12T08:41:42.074Z,0,2018-04-12T08:41:42.074Z
SerialNr5,0,7,0,0,2018-04-12T08:41:42.088Z,2018-04-12T08:41:42.088Z,0,2018-04-12T08:41:42.088Z
SerialNr6,0,5,0,0,2018-04-12T08:41:42.105Z,2018-04-12T08:41:42.105Z,0,2018-04-12T08:41:42.105Z
SerialNr7,0,5,0,0,2018-04-12T08:41:42.121Z,2018-04-12T08:41:42.121Z,0,2018-04-12T08:41:42.121Z
SerialNr8,0,20,0,0,2018-04-12T08:41:42.138Z,2018-04-12T08:41:42.138Z,0,2018-04-12T08:41:42.138Z
SerialNr9,0,4,0,0,2018-04-12T08:41:42.164Z,2018-04-12T08:41:42.164Z,0,2018-04-12T08:41:42.164Z
SerialNr0,0,14,0,0,2018-04-12T08:41:43.188Z,2018-04-12T08:41:43.188Z,0,2018-04-12T08:41:43.188Z
SerialNr1,0,4,0,0,2018-04-12T08:41:43.264Z,2018-04-12T08:41:43.264Z,0,2018-04-12T08:41:43.264Z
SerialNr2,0,12,0,0,2018-04-12T08:41:43.310Z,2018-04-12T08:41:43.310Z,0,2018-04-12T08:41:43.310Z
SerialNr3,0,6,0,0,2018-04-12T08:41:43.329Z,2018-04-12T08:41:43.329Z,0,2018-04-12T08:41:43.329Z
SerialNr4,0,4,0,0,2018-04-12T08:41:43.353Z,2018-04-12T08:41:43.353Z,0,2018-04-12T08:41:43.353Z
SerialNr5,0,7,0,0,2018-04-12T08:41:43.372Z,2018-04-12T08:41:43.372Z,0,2018-04-12T08:41:43.372Z
SerialNr6,0,5,0,0,2018-04-12T08:41:43.390Z,2018-04-12T08:41:43.390Z,0,2018-04-12T08:41:43.390Z
SerialNr7,0,5,0,0,2018-04-12T08:41:43.414Z,2018-04-12T08:41:43.414Z,0,2018-04-12T08:41:43.414Z
SerialNr8,0,20,0,0,2018-04-12T08:41:43.437Z,2018-04-12T08:41:43.437Z,0,2018-04-12T08:41:43.437Z
SerialNr9,0,4,0,0,2018-04-12T08:41:43.463Z,2018-04-12T08:41:43.463Z,0,2018-04-12T08:41:43.463Z
SerialNr0,0,15,0,0,2018-04-12T08:41:44.487Z,2018-04-12T08:41:44.487Z,0,2018-04-12T08:41:44.487Z
SerialNr1,0,4,0,0,2018-04-12T08:41:44.545Z,2018-04-12T08:41:44.545Z,0,2018-04-12T08:41:44.545Z
SerialNr2,0,12,0,0,2018-04-12T08:41:44.586Z,2018-04-12T08:41:44.586Z,0,2018-04-12T08:41:44.586Z
SerialNr3,0,6,0,0,2018-04-12T08:41:44.607Z,2018-04-12T08:41:44.607Z,0,2018-04-12T08:41:44.607Z
SerialNr4,0,4,0,0,2018-04-12T08:41:44.628Z,2018-04-12T08:41:44.628Z,0,2018-04-12T08:41:44.628Z
SerialNr5,0,7,0,0,2018-04-12T08:41:44.646Z,2018-04-12T08:41:44.646Z,0,2018-04-12T08:41:44.646Z
SerialNr6,0,5,0,0,2018-04-12T08:41:44.664Z,2018-04-12T08:41:44.664Z,0,2018-04-12T08:41:44.664Z
SerialNr7,0,5,0,0,2018-04-12T08:41:44.680Z,2018-04-12T08:41:44.680Z,0,2018-04-12T08:41:44.680Z
SerialNr8,0,20,0,0,2018-04-12T08:41:44.697Z,2018-04-12T08:41:44.697Z,0,2018-04-12T08:41:44.697Z
SerialNr9,0,4,0,0,2018-04-12T08:41:44.716Z,2018-04-12T08:41:44.716Z,0,2018-04-12T08:41:44.716Z
SerialNr0,0,15,0,0,2018-04-12T08:41:45.739Z,2018-04-12T08:41:45.739Z,0,2018-04-12T08:41:45.739Z
SerialNr7,1,0,43,0,2018-04-12T08:41:45.793Z,2018-04-12T08:41:45.793Z,0,2018-04-12T08:41:45.793Z
SerialNr9,1,3,39,1,2018-04-12T08:41:45.812Z,2018-04-12T08:41:45.812Z,0,2018-04-12T08:41:45.812Z
SerialNr1,0,3,0,0,2018-04-12T08:41:45.829Z,2018-04-12T08:41:45.829Z,0,2018-04-12T08:41:45.829Z
SerialNr2,0,12,0,0,2018-04-12T08:41:45.845Z,2018-04-12T08:41:45.845Z,0,2018-04-12T08:41:45.845Z
SerialNr3,0,6,0,0,2018-04-12T08:41:45.860Z,2018-04-12T08:41:45.860Z,0,2018-04-12T08:41:45.860Z
SerialNr4,0,4,0,0,2018-04-12T08:41:45.873Z,2018-04-12T08:41:45.873Z,0,2018-04-12T08:41:45.873Z
SerialNr5,0,7,0,0,2018-04-12T08:41:45.886Z,2018-04-12T08:41:45.886Z,0,2018-04-12T08:41:45.886Z
SerialNr6,0,5,0,0,2018-04-12T08:41:45.898Z,2018-04-12T08:41:45.898Z,0,2018-04-12T08:41:45.898Z
SerialNr7,0,5,0,0,2018-04-12T08:41:45.911Z,2018-04-12T08:41:45.911Z,0,2018-04-12T08:41:45.911Z
SerialNr8,0,20,0,0,2018-04-12T08:41:45.922Z,2018-04-12T08:41:45.922Z,0,2018-04-12T08:41:45.922Z
SerialNr9,0,4,0,0,2018-04-12T08:41:45.935Z,2018-04-12T08:41:45.935Z,0,2018-04-12T08:41:45.935Z
SerialNr0,0,15,0,0,2018-04-12T08:41:46.948Z,2018-04-12T08:41:46.948Z,0,2018-04-12T08:41:46.948Z
SerialNr1,0,3,0,0,2018-04-12T08:41:46.990Z,2018-04-12T08:41:46.990Z,0,2018-04-12T08:41:46.990Z
SerialNr2,0,12,0,0,2018-04-12T08:41:47.032Z,2018-04-12T08:41:47.032Z,0,2018-04-12T08:41:47.032Z
SerialNr3,0,6,0,0,2018-04-12T08:41:47.051Z,2018-04-12T08:41:47.051Z,0,2018-04-12T08:41:47.051Z
SerialNr4,0,4,0,0,2018-04-12T08:41:47.064Z,2018-04-12T08:41:47.064Z,0,2018-04-12T08:41:47.064Z
SerialNr5,0,7,0,0,2018-04-12T08:41:47.074Z,2018-04-12T08:41:47.074Z,0,2018-04-12T08:41:47.074Z
SerialNr6,0,5,0,0,2018-04-12T08:41:47.099Z,2018-04-12T08:41:47.099Z,0,2018-04-12T08:41:47.099Z
SerialNr7,0,5,0,0,2018-04-12T08:41:47.122Z,2018-04-12T08:41:47.122Z,0,2018-04-12T08:41:47.122Z
SerialNr8,0,20,0,0,2018-04-12T08:41:47.144Z,2018-04-12T08:41:47.144Z,0,2018-04-12T08:41:47.144Z
SerialNr9,0,4,0,0,2018-04-12T08:41:47.159Z,2018-04-12T08:41:47.159Z,0,2018-04-12T08:41:47.159Z
SerialNr0,0,15,0,0,2018-04-12T08:41:48.183Z,2018-04-12T08:41:48.183Z,0,2018-04-12T08:41:48.183Z
SerialNr1,0,3,0,0,2018-04-12T08:41:48.271Z,2018-04-12T08:41:48.271Z,0,2018-04-12T08:41:48.271Z
SerialNr2,0,12,0,0,2018-04-12T08:41:48.289Z,2018-04-12T08:41:48.289Z,0,2018-04-12T08:41:48.289Z
SerialNr3,0,6,0,0,2018-04-12T08:41:48.306Z,2018-04-12T08:41:48.306Z,0,2018-04-12T08:41:48.306Z
SerialNr4,0,4,0,0,2018-04-12T08:41:48.324Z,2018-04-12T08:41:48.324Z,0,2018-04-12T08:41:48.324Z
SerialNr5,0,7,0,0,2018-04-12T08:41:48.345Z,2018-04-12T08:41:48.345Z,0,2018-04-12T08:41:48.345Z
SerialNr6,0,5,0,0,2018-04-12T08:41:48.360Z,2018-04-12T08:41:48.360Z,0,2018-04-12T08:41:48.360Z
SerialNr7,0,5,0,0,2018-04-12T08:41:48.375Z,2018-04-12T08:41:48.375Z,0,2018-04-12T08:41:48.375Z
SerialNr8,0,20,0,0,2018-04-12T08:41:48.389Z,2018-04-12T08:41:48.389Z,0,2018-04-12T08:41:48.389Z
SerialNr9,0,4,0,0,2018-04-12T08:41:48.404Z,2018-04-12T08:41:48.404Z,0,2018-04-12T08:41:48.404Z
SerialNr0,0,15,0,0,2018-04-12T08:41:49.420Z,2018-04-12T08:41:49.420Z,0,2018-04-12T08:41:49.420Z
SerialNr3,1,3,38,0,2018-04-12T08:41:49.435Z,2018-04-12T08:41:49.435Z,0,2018-04-12T08:41:49.435Z
SerialNr7,1,1,33,0,2018-04-12T08:41:49.460Z,2018-04-12T08:41:49.460Z,0,2018-04-12T08:41:49.460Z
SerialNr4,1,4,35,1,2018-04-12T08:41:49.484Z,2018-04-12T08:41:49.484Z,0,2018-04-12T08:41:49.484Z
SerialNr8,1,3,39,0,2018-04-12T08:41:49.507Z,2018-04-12T08:41:49.507Z,0,2018-04-12T08:41:49.507Z
SerialNr5,1,2,43,0,2018-04-12T08:41:49.523Z,2018-04-12T08:41:49.523Z,0,2018-04-12T08:41:49.523Z
SerialNr1,1,3,41,0,2018-04-12T08:41:49.537Z,2018-04-12T08:41:49.537Z,0,2018-04-12T08:41:49.537Z
SerialNr0,1,4,43,0,2018-04-12T08:41:49.554Z,2018-04-12T08:41:49.554Z,0,2018-04-12T08:41:49.554Z
SerialNr2,1,1,38,0,2018-04-12T08:41:49.573Z,2018-04-12T08:41:49.573Z,0,2018-04-12T08:41:49.573Z
SerialNr9,1,1,36,0,2018-04-12T08:41:49.591Z,2018-04-12T08:41:49.591Z,0,2018-04-12T08:41:49.591Z
SerialNr1,0,4,0,0,2018-04-12T08:41:49.607Z,2018-04-12T08:41:49.607Z,0,2018-04-12T08:41:49.607Z
SerialNr2,0,12,0,0,2018-04-12T08:41:49.620Z,2018-04-12T08:41:49.620Z,0,2018-04-12T08:41:49.620Z
SerialNr3,0,6,0,0,2018-04-12T08:41:49.633Z,2018-04-12T08:41:49.633Z,0,2018-04-12T08:41:49.633Z
SerialNr4,0,4,0,0,2018-04-12T08:41:49.649Z,2018-04-12T08:41:49.649Z,0,2018-04-12T08:41:49.649Z
SerialNr5,0,7,0,0,2018-04-12T08:41:49.665Z,2018-04-12T08:41:49.665Z,0,2018-04-12T08:41:49.665Z
SerialNr6,0,5,0,0,2018-04-12T08:41:49.681Z,2018-04-12T08:41:49.681Z,0,2018-04-12T08:41:49.681Z
SerialNr7,0,5,0,0,2018-04-12T08:41:49.695Z,2018-04-12T08:41:49.695Z,0,2018-04-12T08:41:49.695Z
SerialNr8,0,20,0,0,2018-04-12T08:41:49.711Z,2018-04-12T08:41:49.711Z,0,2018-04-12T08:41:49.711Z
SerialNr9,0,4,0,0,2018-04-12T08:41:49.721Z,2018-04-12T08:41:49.721Z,0,2018-04-12T08:41:49.721Z
SerialNr0,0,15,0,0,2018-04-12T08:41:50.731Z,2018-04-12T08:41:50.731Z,0,2018-04-12T08:41:50.731Z
SerialNr1,0,4,0,0,2018-04-12T08:41:50.759Z,2018-04-12T08:41:50.759Z,0,2018-04-12T08:41:50.759Z
SerialNr2,0,11,0,0,2018-04-12T08:41:50.783Z,2018-04-12T08:41:50.783Z,0,2018-04-12T08:41:50.783Z
SerialNr3,0,6,0,0,2018-04-12T08:41:50.806Z,2018-04-12T08:41:50.806Z,0,2018-04-12T08:41:50.806Z
SerialNr4,0,4,0,0,2018-04-12T08:41:50.831Z,2018-04-12T08:41:50.831Z,0,2018-04-12T08:41:50.831Z
SerialNr5,0,7,0,0,2018-04-12T08:41:50.847Z,2018-04-12T08:41:50.847Z,0,2018-04-12T08:41:50.847Z
SerialNr6,0,4,0,0,2018-04-12T08:41:50.860Z,2018-04-12T08:41:50.860Z,0,2018-04-12T08:41:50.860Z
SerialNr7,0,5,0,0,2018-04-12T08:41:50.874Z,2018-04-12T08:41:50.874Z,0,2018-04-12T08:41:50.874Z
SerialNr8,0,20,0,0,2018-04-12T08:41:50.889Z,2018-04-12T08:41:50.889Z,0,2018-04-12T08:41:50.889Z
SerialNr9,0,4,0,0,2018-04-12T08:41:50.905Z,2018-04-12T08:41:50.905Z,0,2018-04-12T08:41:50.905Z
SerialNr0,0,15,0,0,2018-04-12T08:41:51.937Z,2018-04-12T08:41:51.937Z,0,2018-04-12T08:41:51.937Z
SerialNr1,0,4,0,0,2018-04-12T08:41:52.013Z,2018-04-12T08:41:52.013Z,0,2018-04-12T08:41:52.013Z
SerialNr2,0,11,0,0,2018-04-12T08:41:52.037Z,2018-04-12T08:41:52.037Z,0,2018-04-12T08:41:52.037Z
SerialNr3,0,6,0,0,2018-04-12T08:41:52.058Z,2018-04-12T08:41:52.058Z,0,2018-04-12T08:41:52.058Z
SerialNr4,0,4,0,0,2018-04-12T08:41:52.078Z,2018-04-12T08:41:52.078Z,0,2018-04-12T08:41:52.078Z
SerialNr5,0,7,0,0,2018-04-12T08:41:52.100Z,2018-04-12T08:41:52.100Z,0,2018-04-12T08:41:52.100Z
SerialNr6,0,4,0,0,2018-04-12T08:41:52.117Z,2018-04-12T08:41:52.117Z,0,2018-04-12T08:41:52.117Z
SerialNr7,0,5,0,0,2018-04-12T08:41:52.131Z,2018-04-12T08:41:52.131Z,0,2018-04-12T08:41:52.131Z
SerialNr8,0,20,0,0,2018-04-12T08:41:52.145Z,2018-04-12T08:41:52.145Z,0,2018-04-12T08:41:52.145Z
SerialNr9,0,4,0,0,2018-04-12T08:41:52.161Z,2018-04-12T08:41:52.161Z,0,2018-04-12T08:41:52.161Z
SerialNr0,0,16,0,0,2018-04-12T08:41:53.178Z,2018-04-12T08:41:53.178Z,0,2018-04-12T08:41:53.178Z
SerialNr5,1,1,32,0,2018-04-12T08:41:53.200Z,2018-04-12T08:41:53.200Z,0,2018-04-12T08:41:53.200Z
SerialNr7,1,3,37,0,2018-04-12T08:41:53.219Z,2018-04-12T08:41:53.219Z,0,2018-04-12T08:41:53.219Z
SerialNr1,0,4,0,0,2018-04-12T08:41:53.238Z,2018-04-12T08:41:53.238Z,0,2018-04-12T08:41:53.238Z
SerialNr2,0,11,0,0,2018-04-12T08:41:53.256Z,2018-04-12T08:41:53.256Z,0,2018-04-12T08:41:53.256Z
SerialNr3,0,6,0,0,2018-04-12T08:41:53.274Z,2018-04-12T08:41:53.274Z,0,2018-04-12T08:41:53.274Z
SerialNr4,0,4,0,0,2018-04-12T08:41:53.294Z,2018-04-12T08:41:53.294Z,0,2018-04-12T08:41:53.294Z
SerialNr5,0,7,0,0,2018-04-12T08:41:53.310Z,2018-04-12T08:41:53.310Z,0,2018-04-12T08:41:53.310Z
SerialNr6,0,4,0,0,2018-04-12T08:41:53.324Z,2018-04-12T08:41:53.324Z,0,2018-04-12T08:41:53.324Z
SerialNr7,0,5,0,0,2018-04-12T08:41:53.341Z,2018-04-12T08:41:53.341Z,0,2018-04-12T08:41:53.341Z
SerialNr8,0,20,0,0,2018-04-12T08:41:53.360Z,2018-04-12T08:41:53.360Z,0,2018-04-12T08:41:53.360Z
SerialNr9,0,4,0,0,2018-04-12T08:41:53.379Z,2018-04-12T08:41:53.379Z,0,2018-04-12T08:41:53.379Z
SerialNr0,0,16,0,0,2018-04-12T08:41:54.396Z,2018-04-12T08:41:54.396Z,0,2018-04-12T08:41:54.396Z
SerialNr1,0,4,0,0,2018-04-12T08:41:54.426Z,2018-04-12T08:41:54.426Z,0,2018-04-12T08:41:54.426Z
SerialNr2,0,11,0,0,2018-04-12T08:41:54.446Z,2018-04-12T08:41:54.446Z,0,2018-04-12T08:41:54.446Z
SerialNr3,0,6,0,0,2018-04-12T08:41:54.461Z,2018-04-12T08:41:54.461Z,0,2018-04-12T08:41:54.461Z
SerialNr4,0,4,0,0,2018-04-12T08:41:54.474Z,2018-04-12T08:41:54.474Z,0,2018-04-12T08:41:54.474Z
SerialNr5,0,7,0,0,2018-04-12T08:41:54.488Z,2018-04-12T08:41:54.488Z,0,2018-04-12T08:41:54.488Z
SerialNr6,0,4,0,0,2018-04-12T08:41:54.502Z,2018-04-12T08:41:54.502Z,0,2018-04-12T08:41:54.502Z
SerialNr7,0,5,0,0,2018-04-12T08:41:54.516Z,2018-04-12T08:41:54.516Z,0,2018-04-12T08:41:54.516Z
SerialNr8,0,20,0,0,2018-04-12T08:41:54.530Z,2018-04-12T08:41:54.530Z,0,2018-04-12T08:41:54.530Z
SerialNr9,0,4,0,0,2018-04-12T08:41:54.546Z,2018-04-12T08:41:54.546Z,0,2018-04-12T08:41:54.546Z
SerialNr0,0,16,0,0,2018-04-12T08:41:55.555Z,2018-04-12T08:41:55.555Z,0,2018-04-12T08:41:55.555Z
SerialNr1,0,4,0,0,2018-04-12T08:41:55.577Z,2018-04-12T08:41:55.577Z,0,2018-04-12T08:41:55.577Z
SerialNr2,0,11,0,0,2018-04-12T08:41:55.600Z,2018-04-12T08:41:55.600Z,0,2018-04-12T08:41:55.600Z
SerialNr3,0,7,0,0,2018-04-12T08:41:55.619Z,2018-04-12T08:41:55.619Z,0,2018-04-12T08:41:55.619Z
SerialNr4,0,4,0,0,2018-04-12T08:41:55.632Z,2018-04-12T08:41:55.632Z,0,2018-04-12T08:41:55.632Z
SerialNr5,0,7,0,0,2018-04-12T08:41:55.644Z,2018-04-12T08:41:55.644Z,0,2018-04-12T08:41:55.644Z
SerialNr6,0,4,0,0,2018-04-12T08:41:55.653Z,2018-04-12T08:41:55.653Z,0,2018-04-12T08:41:55.653Z
SerialNr7,0,5,0,0,2018-04-12T08:41:55.664Z,2018-04-12T08:41:55.664Z,0,2018-04-12T08:41:55.664Z
SerialNr8,0,20,0,0,2018-04-12T08:41:55.675Z,2018-04-12T08:41:55.675Z,0,2018-04-12T08:41:55.675Z
SerialNr9,0,3,0,0,2018-04-12T08:41:55.685Z,2018-04-12T08:41:55.685Z,0,2018-04-12T08:41:55.685Z
SerialNr0,0,16,0,0,2018-04-12T08:41:56.710Z,2018-04-12T08:41:56.710Z,0,2018-04-12T08:41:56.710Z
SerialNr4,1,4,34,1,2018-04-12T08:41:56.768Z,2018-04-12T08:41:56.768Z,0,2018-04-12T08:41:56.768Z
SerialNr6,1,4,40,0,2018-04-12T08:41:56.806Z,2018-04-12T08:41:56.806Z,0,2018-04-12T08:41:56.806Z
SerialNr3,1,1,37,0,2018-04-12T08:41:56.835Z,2018-04-12T08:41:56.835Z,0,2018-04-12T08:41:56.835Z
SerialNr2,1,4,42,0,2018-04-12T08:41:56.859Z,2018-04-12T08:41:56.859Z,0,2018-04-12T08:41:56.859Z
SerialNr9,1,1,35,0,2018-04-12T08:41:56.881Z,2018-04-12T08:41:56.881Z,0,2018-04-12T08:41:56.881Z
